property_id,street_address,city,state,zip_code,county,latitude,longitude,year_built,square_footage,construction_type,roof_type,stories,occupancy_type,flood_zone,wind_zone,property_value,created_at,updated_at
PROP-0001333,5494 Magnolia St,Baton Rouge,LA,71050,Baton Rouge County,32.479631,-84.1769951,1962,3000,MASONRY,WOOD_SHAKE,1,VACANT,VE,5,468864.81,2021-10-23T00:00:00,2022-01-02T00:00:00
PROP-0001334,8441 Willow Dr,Charlotte,NC,27319,Charlotte County,30.2931764,-110.4229739,1989,3800,FRAME,WOOD_SHAKE,3,PRIMARY,V,2,1468443.18,2022-01-22T00:00:00,2022-04-14T00:00:00
PROP-0001335,7373 Maple Ct,Tampa,FL,34060,Tampa County,38.9253034,-89.836448,2001,4600,FRAME,WOOD_SHAKE,1,VACANT,X500,5,713900.33,2023-01-02T00:00:00,2023-01-15T00:00:00
PROP-0001336,4474 Magnolia Way,Baton Rouge,LA,70847,Baton Rouge County,29.477878,-81.0416249,1988,4400,CONCRETE,SHINGLE,3,SECONDARY,X,4,1434365.96,2024-05-12T00:00:00,2024-05-17T00:00:00
PROP-0001337,5331 Cypress Dr,San Antonio,TX,79873,San Antonio County,33.6025426,-114.8342446,1977,1500,CONCRETE,SLATE,3,RENTAL,X500,2,934016.35,2020-10-02T00:00:00,2021-03-31T00:00:00
PROP-0001338,8440 Palm Dr,Lafayette,LA,71114,Lafayette County,27.3239877,-87.4858799,1979,2900,WOOD,METAL,3,RENTAL,V,2,401827.59,2020-08-01T00:00:00,2020-10-16T00:00:00
PROP-0001339,9111 Magnolia Ln,San Antonio,TX,78441,San Antonio County,34.9123251,-88.9277333,1997,900,STEEL,TILE,1,VACANT,X500,3,632062.21,2020-05-21T00:00:00,2020-06-21T00:00:00
PROP-0001340,1448 Bay Pl,Augusta,GA,30888,Augusta County,26.9533777,-121.1997511,2019,800,CONCRETE,SHINGLE,3,SECONDARY,AE,5,1023454.21,2021-08-03T00:00:00,2021-11-14T00:00:00
PROP-0001341,3834 Walnut Ln,Chicago,IL,62645,Chicago County,36.3499876,-106.9894253,1986,1100,MANUFACTURED,SLATE,1,SECONDARY,X500,4,488678.19,2020-07-21T00:00:00,2020-08-22T00:00:00
PROP-0001342,4828 Pecan Dr,Springfield,IL,60613,Springfield County,38.8024318,-105.3108954,2018,4800,CONCRETE,WOOD_SHAKE,1,VACANT,V,1,872118.96,2022-04-09T00:00:00,2022-05-27T00:00:00
PROP-0001343,2117 Birch Way,Montgomery,AL,36362,Montgomery County,32.4036256,-120.569781,2007,1600,CONCRETE,WOOD_SHAKE,1,SECONDARY,B,2,1232056.97,2022-07-30T00:00:00,2022-08-07T00:00:00
PROP-0001344,3707 Elm St,Baton Rouge,LA,70136,Baton Rouge County,37.3283664,-81.2342319,1967,4300,MASONRY,FLAT,2,PRIMARY,AE,4,1307226.9,2023-10-24T00:00:00,2024-03-29T00:00:00
PROP-0001345,5087 Elm Way,Austin,TX,75745,Austin County,29.9940167,-96.8616184,1969,2100,MASONRY,METAL,1,RENTAL,X,3,696679.02,2023-07-25T00:00:00,2023-10-11T00:00:00
PROP-0001346,9104 Palm Dr,Lafayette,LA,70726,Lafayette County,31.4533708,-121.0746876,1956,4500,CONCRETE,WOOD_SHAKE,3,VACANT,C,3,907359.93,2020-08-13T00:00:00,2020-09-22T00:00:00
PROP-0001347,4404 Walnut Ave,Lafayette,LA,70487,Lafayette County,25.7646803,-114.4813968,2006,4300,CONCRETE,SHINGLE,3,RENTAL,C,1,1114622.45,2022-02-08T00:00:00,2022-04-02T00:00:00
PROP-0001348,6642 Cypress Blvd,Wilmington,NC,27578,Wilmington County,40.4802844,-113.937472,1982,800,CONCRETE,FLAT,2,SECONDARY,AE,3,1393715.05,2023-01-30T00:00:00,2023-04-10T00:00:00
PROP-0001349,8000 Elm Dr,Birmingham,AL,35455,Birmingham County,26.5775149,-112.528568,1997,4500,STEEL,SLATE,2,RENTAL,VE,1,270298.58,2023-11-07T00:00:00,2024-05-01T00:00:00
PROP-0001350,5379 Elm Dr,Orlando,FL,33473,Orlando County,36.0607353,-105.3032613,1951,4000,MASONRY,SHINGLE,2,RENTAL,A,1,221865.49,2023-04-09T00:00:00,2023-10-04T00:00:00
PROP-0001351,5212 Pine Ave,Sacramento,CA,92021,Sacramento County,40.9514184,-112.9924921,1981,3500,STEEL,SLATE,2,PRIMARY,A,4,1213773.17,2020-06-24T00:00:00,2020-07-13T00:00:00
PROP-0001352,6741 Pecan Ct,Sacramento,CA,92748,Sacramento County,27.1908566,-90.5166119,1962,1100,STEEL,WOOD_SHAKE,2,PRIMARY,V,4,1247194.76,2020-04-02T00:00:00,2020-09-17T00:00:00
PROP-0001353,4413 Cedar Dr,Columbia,SC,29061,Columbia County,25.5650863,-115.8738078,1959,1100,MASONRY,SLATE,2,RENTAL,C,1,1038897.77,2022-02-01T00:00:00,2022-03-08T00:00:00
PROP-0001354,4839 Walnut Blvd,Shreveport,LA,70061,Shreveport County,31.9505803,-122.3866,1962,2800,FRAME,METAL,1,SECONDARY,A,1,1476007.58,2020-07-15T00:00:00,2020-10-25T00:00:00
PROP-0001355,8608 Cedar Blvd,Mobile,AL,35427,Mobile County,29.7238809,-122.6136851,1976,2800,MASONRY,SLATE,1,SECONDARY,A,3,616448.62,2024-02-24T00:00:00,2024-08-09T00:00:00
PROP-0001356,1965 Walnut Dr,Miami,FL,32878,Miami County,30.2147039,-114.1604049,1955,1400,MASONRY,TILE,2,RENTAL,V,5,617942.06,2020-06-03T00:00:00,2020-07-02T00:00:00
PROP-0001357,9892 Elm Ct,Columbia,SC,29696,Columbia County,29.81624,-118.4454216,1981,2700,MASONRY,SLATE,1,RENTAL,X500,4,1206132.82,2024-02-10T00:00:00,2024-03-25T00:00:00
PROP-0001358,4484 Cedar St,Asheville,NC,28855,Asheville County,29.2077927,-90.9844154,2004,4800,MANUFACTURED,FLAT,2,SECONDARY,B,5,861207.98,2021-01-30T00:00:00,2021-07-09T00:00:00
PROP-0001359,5936 Palm Ave,Savannah,GA,31098,Savannah County,28.018582,-107.1194732,2010,3300,CONCRETE,METAL,2,PRIMARY,B,4,1164923.46,2021-04-20T00:00:00,2021-07-28T00:00:00
PROP-0001360,8470 Oak Way,Shreveport,LA,70648,Shreveport County,26.7888485,-103.1997688,1981,3100,MASONRY,TILE,2,RENTAL,V,3,1326982.86,2023-08-02T00:00:00,2023-10-10T00:00:00
PROP-0001361,3922 Magnolia Dr,Montgomery,AL,36784,Montgomery County,36.8786159,-93.2127723,1990,3400,MASONRY,WOOD_SHAKE,2,RENTAL,VE,2,491283.28,2023-09-27T00:00:00,2024-01-04T00:00:00
PROP-0001362,5650 Cypress Ave,Gulfport,MS,38892,Gulfport County,32.7803318,-95.6261028,1988,3400,MASONRY,WOOD_SHAKE,2,SECONDARY,C,3,381753.53,2020-07-30T00:00:00,2021-01-14T00:00:00
PROP-0001363,8295 Hickory Way,Asheville,NC,27795,Asheville County,34.8217696,-105.8298135,2020,1400,STEEL,WOOD_SHAKE,2,RENTAL,X500,5,987259.98,2021-11-03T00:00:00,2022-04-09T00:00:00
PROP-0001364,5907 Laurel Dr,Chicago,IL,62174,Chicago County,26.4161411,-106.6793373,2003,4000,MANUFACTURED,TILE,2,PRIMARY,A,2,112832.43,2020-07-15T00:00:00,2020-09-06T00:00:00
PROP-0001365,7825 Hickory Blvd,Gulfport,MS,38622,Gulfport County,29.6557846,-97.0040382,1998,3800,WOOD,WOOD_SHAKE,1,SECONDARY,X,3,894853.99,2020-04-30T00:00:00,2020-05-30T00:00:00
PROP-0001366,3318 Birch Ln,New Orleans,LA,71266,New Orleans County,31.7466298,-109.7741518,1986,2500,MASONRY,WOOD_SHAKE,2,SECONDARY,X,3,569151.2,2022-03-26T00:00:00,2022-07-07T00:00:00
PROP-0001367,2372 Hickory Ln,Columbia,SC,29037,Columbia County,31.7219974,-98.8030727,1963,4000,MANUFACTURED,SHINGLE,3,PRIMARY,V,4,1077572.55,2022-07-31T00:00:00,2022-11-06T00:00:00
PROP-0001368,6817 Cypress St,Asheville,NC,28397,Asheville County,40.1131154,-114.1353588,1961,2900,MASONRY,SLATE,1,PRIMARY,X,1,321127.73,2023-06-24T00:00:00,2023-11-17T00:00:00
PROP-0001369,4145 Birch Ln,Miami,FL,34384,Miami County,25.576085,-90.8085735,2001,2000,MASONRY,TILE,1,RENTAL,VE,4,1383051.46,2024-05-08T00:00:00,2024-08-23T00:00:00
PROP-0001370,1744 Elm St,Gulfport,MS,39579,Gulfport County,38.5514214,-112.3267033,1985,1100,FRAME,FLAT,2,SECONDARY,A,1,1491445.23,2022-12-28T00:00:00,2023-05-16T00:00:00
PROP-0001371,4735 Birch Ave,Houston,TX,79913,Houston County,25.808531,-110.2917769,2001,1800,FRAME,TILE,2,VACANT,X,1,653961.64,2020-01-22T00:00:00,2020-06-09T00:00:00
PROP-0001372,9966 Oak Dr,Naples,FL,32928,Naples County,27.0738963,-86.7921871,1959,2000,CONCRETE,SLATE,2,RENTAL,B,5,450809.05,2023-06-25T00:00:00,2023-08-03T00:00:00
PROP-0001373,1323 Palm St,Tampa,FL,34271,Tampa County,34.6130626,-94.4628081,1990,3900,WOOD,SHINGLE,1,VACANT,A,1,539974.2,2021-02-08T00:00:00,2021-06-11T00:00:00
PROP-0001374,2000 Pine Blvd,Corpus Christi,TX,79522,Corpus Christi County,34.9104351,-110.3847688,1961,900,MASONRY,METAL,3,PRIMARY,V,5,869016.47,2022-10-11T00:00:00,2023-03-27T00:00:00
PROP-0001375,2271 Laurel Pl,Austin,TX,79048,Austin County,30.3909344,-84.0198865,1961,1200,WOOD,TILE,3,VACANT,C,4,620401.44,2020-09-01T00:00:00,2020-12-19T00:00:00
PROP-0001376,1405 Oak Pl,Charleston,SC,29488,Charleston County,41.5006387,-95.0646621,1980,3200,FRAME,SLATE,3,SECONDARY,VE,2,248937.96,2023-02-08T00:00:00,2023-04-21T00:00:00
PROP-0001377,5597 Pine Ct,Miami,FL,32162,Miami County,35.1458035,-104.9329313,1980,5000,MASONRY,FLAT,1,RENTAL,C,3,317453.39,2020-06-17T00:00:00,2020-09-07T00:00:00
PROP-0001378,133 Cedar Ct,Lafayette,LA,70472,Lafayette County,37.2512869,-121.1397985,1989,3700,WOOD,SLATE,2,RENTAL,C,4,634405.97,2020-06-02T00:00:00,2020-08-13T00:00:00
PROP-0001379,6149 Maple Ct,San Francisco,CA,92767,San Francisco County,30.9137577,-94.8100466,1957,3300,MASONRY,METAL,1,RENTAL,V,2,716521.87,2020-03-03T00:00:00,2020-03-25T00:00:00
PROP-0001380,2283 Walnut Ct,Gulfport,MS,39256,Gulfport County,25.4401356,-107.1576102,1999,800,STEEL,SHINGLE,2,PRIMARY,B,3,237948.87,2022-04-07T00:00:00,2022-06-02T00:00:00
PROP-0001381,6997 Laurel Blvd,Jacksonville,FL,32815,Jacksonville County,38.386706,-101.4741424,2015,1400,FRAME,SHINGLE,3,VACANT,X,5,931297.19,2023-08-20T00:00:00,2024-02-08T00:00:00
PROP-0001382,8886 Cedar St,Charlotte,NC,28562,Charlotte County,27.864509,-101.9339032,2012,1500,FRAME,METAL,2,SECONDARY,V,2,282811.84,2020-10-04T00:00:00,2020-11-10T00:00:00
PROP-0001383,4751 Oak Ln,Baton Rouge,LA,70751,Baton Rouge County,39.7275793,-100.8556111,2021,3000,WOOD,SLATE,2,PRIMARY,A,3,211022.6,2020-11-13T00:00:00,2021-04-03T00:00:00
PROP-0001384,6211 Bay Ave,Asheville,NC,27341,Asheville County,30.8994977,-122.6931448,1964,2800,MASONRY,METAL,3,VACANT,V,2,1167923.73,2021-04-12T00:00:00,2021-08-25T00:00:00
PROP-0001385,4839 Maple Ct,Springfield,IL,61581,Springfield County,41.6692519,-97.6530219,1950,3700,WOOD,TILE,1,PRIMARY,AE,1,1350836.04,2022-06-13T00:00:00,2022-07-09T00:00:00
PROP-0001386,5036 Maple Ct,Naperville,IL,62726,Naperville County,38.3729366,-101.5363017,1992,1400,MANUFACTURED,METAL,1,VACANT,X500,3,1120524.74,2021-05-11T00:00:00,2021-10-18T00:00:00
PROP-0001387,1492 Pecan Dr,Lake Charles,LA,70059,Lake Charles County,28.7742214,-108.8484735,1954,4300,MANUFACTURED,WOOD_SHAKE,3,SECONDARY,X500,5,910959.61,2020-12-24T00:00:00,2021-01-22T00:00:00
PROP-0001388,7384 Elm Dr,New Orleans,LA,71361,New Orleans County,35.1364423,-123.3954053,1978,2900,WOOD,METAL,3,VACANT,C,5,892474.39,2023-09-15T00:00:00,2024-03-11T00:00:00
PROP-0001389,9535 Bay St,Fort Lauderdale,FL,34663,Fort Lauderdale County,35.2466282,-105.0832814,1985,4800,FRAME,WOOD_SHAKE,1,SECONDARY,X,1,615712.3,2021-01-17T00:00:00,2021-01-29T00:00:00
PROP-0001390,4041 Pine Pl,Huntsville,AL,35857,Huntsville County,32.548887,-122.0978234,2003,3300,CONCRETE,TILE,2,PRIMARY,VE,4,1022712.65,2022-07-30T00:00:00,2022-08-16T00:00:00
PROP-0001391,3703 Pecan St,Charlotte,NC,28645,Charlotte County,28.3056717,-92.193018,1967,4700,WOOD,TILE,2,VACANT,B,3,507837.45,2022-01-02T00:00:00,2022-05-09T00:00:00
PROP-0001392,4720 Pecan Blvd,Shreveport,LA,70328,Shreveport County,40.3162202,-116.3392083,1951,2700,WOOD,SHINGLE,2,RENTAL,AE,4,1087402.02,2022-12-24T00:00:00,2023-03-12T00:00:00
PROP-0001393,4140 Laurel Way,Corpus Christi,TX,78823,Corpus Christi County,30.5696788,-109.1263909,1992,3700,CONCRETE,SLATE,3,VACANT,V,4,879601.42,2021-12-01T00:00:00,2022-03-07T00:00:00
PROP-0001394,6144 Cypress St,Tampa,FL,32737,Tampa County,28.7675951,-117.646448,1985,2900,MANUFACTURED,SLATE,1,SECONDARY,VE,1,537465.09,2020-12-02T00:00:00,2021-04-18T00:00:00
PROP-0001395,855 Elm St,Lake Charles,LA,71427,Lake Charles County,35.2867147,-106.7383606,1999,4700,WOOD,SHINGLE,2,PRIMARY,X500,3,1430815.44,2021-04-08T00:00:00,2021-09-08T00:00:00
PROP-0001396,1525 Palm Pl,Baton Rouge,LA,70832,Baton Rouge County,40.3879331,-108.1959655,1953,2300,WOOD,TILE,2,VACANT,VE,4,1298981.78,2021-09-10T00:00:00,2021-09-11T00:00:00
PROP-0001397,640 Pine Ave,Mobile,AL,35785,Mobile County,27.6671546,-122.0130621,1966,4200,CONCRETE,SHINGLE,1,PRIMARY,X,1,1033422.69,2021-12-27T00:00:00,2022-01-08T00:00:00
PROP-0001398,4089 Pine Ct,Fort Worth,TX,78938,Fort Worth County,33.3199535,-102.562603,1980,4600,FRAME,SHINGLE,1,PRIMARY,V,5,1000204.11,2023-08-09T00:00:00,2023-11-27T00:00:00
PROP-0001399,5678 Palm Ln,San Antonio,TX,79473,San Antonio County,26.0878357,-91.4416743,1968,3000,WOOD,METAL,1,VACANT,V,2,80668.07,2021-01-12T00:00:00,2021-04-10T00:00:00
PROP-0001400,6408 Pecan Pl,Columbia,SC,29778,Columbia County,38.0624522,-111.4659917,1979,3200,CONCRETE,FLAT,2,SECONDARY,X500,1,1190967.29,2020-06-18T00:00:00,2020-07-18T00:00:00
PROP-0001401,1810 Bay Ave,Naperville,IL,62167,Naperville County,41.558594,-105.1720393,1995,3400,MANUFACTURED,FLAT,1,RENTAL,V,4,1000305.72,2021-02-05T00:00:00,2021-05-23T00:00:00
PROP-0001402,9528 Cedar Ave,Dallas,TX,79492,Dallas County,30.459587,-99.912641,1953,3400,MANUFACTURED,SHINGLE,2,PRIMARY,V,2,429187.2,2024-05-24T00:00:00,2024-11-12T00:00:00
PROP-0001403,9063 Pecan Pl,San Antonio,TX,75159,San Antonio County,35.6963919,-102.9757719,2011,3500,MASONRY,METAL,1,SECONDARY,VE,4,254807.95,2023-07-06T00:00:00,2023-10-05T00:00:00
PROP-0001404,6302 Laurel Ln,Springfield,IL,62075,Springfield County,31.2497827,-114.2905096,1959,3900,FRAME,SHINGLE,1,SECONDARY,B,2,110634.29,2020-10-09T00:00:00,2020-10-16T00:00:00
PROP-0001405,4124 Birch Blvd,Greenville,SC,29399,Greenville County,36.8539541,-114.8841206,1993,2400,STEEL,METAL,2,VACANT,X,5,376342.32,2024-05-01T00:00:00,2024-08-31T00:00:00
PROP-0001406,9172 Pine Pl,San Diego,CA,92653,San Diego County,34.6921197,-85.1750754,1963,2900,MASONRY,SLATE,1,PRIMARY,AE,3,1027564.5,2022-10-02T00:00:00,2022-10-09T00:00:00
PROP-0001407,7111 Palm Ln,Huntsville,AL,35565,Huntsville County,32.5669796,-89.1072878,1970,2200,CONCRETE,SHINGLE,2,VACANT,V,3,528610.2,2023-12-05T00:00:00,2024-03-02T00:00:00
PROP-0001408,6526 Magnolia Way,Columbia,SC,29970,Columbia County,41.6162731,-112.5521806,2012,3600,WOOD,METAL,2,SECONDARY,V,3,1236087.2,2022-01-18T00:00:00,2022-06-14T00:00:00
PROP-0001409,5127 Palm Blvd,Wilmington,NC,28010,Wilmington County,41.2957561,-98.5418437,1965,4400,STEEL,METAL,1,RENTAL,AE,2,1242161.27,2020-02-14T00:00:00,2020-02-27T00:00:00
PROP-0001410,8164 Cedar Dr,Mobile,AL,36099,Mobile County,25.3703434,-104.602615,2007,2100,CONCRETE,WOOD_SHAKE,2,SECONDARY,AE,2,897249.8,2022-05-05T00:00:00,2022-07-21T00:00:00
PROP-0001411,2514 Walnut Dr,Huntsville,AL,35973,Huntsville County,32.8449744,-80.705496,1950,5000,MANUFACTURED,WOOD_SHAKE,1,RENTAL,X500,5,738370.3,2021-01-16T00:00:00,2021-02-20T00:00:00
PROP-0001412,950 Cypress St,Atlanta,GA,30639,Atlanta County,36.045411,-100.6932096,2016,1300,CONCRETE,FLAT,2,SECONDARY,VE,2,711484.47,2021-08-19T00:00:00,2021-09-27T00:00:00
PROP-0001413,1149 Hickory Way,Fort Lauderdale,FL,33561,Fort Lauderdale County,38.020934,-104.4082507,1984,3300,MASONRY,FLAT,2,SECONDARY,X,2,86168.9,2021-10-10T00:00:00,2021-10-27T00:00:00
PROP-0001414,8586 Elm Ln,Baton Rouge,LA,70259,Baton Rouge County,38.8908152,-89.9776675,1953,4200,MASONRY,TILE,3,SECONDARY,X,4,1039487.03,2020-04-10T00:00:00,2020-07-16T00:00:00
PROP-0001415,8951 Birch Way,Fort Lauderdale,FL,33591,Fort Lauderdale County,26.4584975,-114.8987982,1971,800,CONCRETE,WOOD_SHAKE,2,RENTAL,X,5,268974.72,2023-11-16T00:00:00,2024-04-07T00:00:00
PROP-0001416,951 Maple Dr,Macon,GA,30443,Macon County,35.5677378,-90.4016988,1985,1300,WOOD,TILE,1,PRIMARY,AE,1,1356469.23,2023-03-09T00:00:00,2023-05-22T00:00:00
PROP-0001417,8793 Hickory St,Birmingham,AL,36716,Birmingham County,28.6845313,-100.9474027,2010,4000,WOOD,WOOD_SHAKE,2,PRIMARY,B,3,986041.47,2021-12-07T00:00:00,2021-12-22T00:00:00
PROP-0001418,1146 Magnolia Way,Charlotte,NC,28275,Charlotte County,30.7788178,-93.7674425,1984,2900,MASONRY,SLATE,2,PRIMARY,B,5,996931.24,2021-05-10T00:00:00,2021-09-09T00:00:00
PROP-0001419,8385 Oak Dr,Asheville,NC,27189,Asheville County,35.865749,-119.4631908,1990,3300,WOOD,METAL,1,VACANT,AE,4,1273928.81,2021-12-22T00:00:00,2022-04-16T00:00:00
PROP-0001420,709 Cedar Pl,San Diego,CA,95094,San Diego County,26.7460271,-84.5118598,1954,4100,MANUFACTURED,SLATE,2,SECONDARY,X500,1,699022.66,2020-07-05T00:00:00,2020-08-01T00:00:00
PROP-0001421,7020 Maple Ave,Macon,GA,31883,Macon County,32.9903878,-87.4094021,2004,3600,CONCRETE,SLATE,2,SECONDARY,VE,2,667628.96,2022-11-25T00:00:00,2023-03-26T00:00:00
PROP-0001422,5553 Willow Dr,Naples,FL,33134,Naples County,29.3449181,-95.680552,1991,1200,WOOD,METAL,2,VACANT,V,5,604856.87,2020-02-27T00:00:00,2020-05-30T00:00:00
PROP-0001423,9820 Walnut Blvd,Columbia,SC,29430,Columbia County,31.5942374,-94.9838412,2024,1400,STEEL,WOOD_SHAKE,2,PRIMARY,AE,3,845984.72,2023-09-05T00:00:00,2023-11-12T00:00:00
PROP-0001424,3508 Oak Dr,Montgomery,AL,35029,Montgomery County,38.4077829,-108.9972149,2020,1800,STEEL,TILE,2,VACANT,X,5,875449.38,2022-09-20T00:00:00,2023-03-04T00:00:00
PROP-0001425,6178 Walnut St,Myrtle Beach,SC,29250,Myrtle Beach County,27.1382928,-101.2142053,1990,2700,STEEL,SHINGLE,3,PRIMARY,X500,2,1416755.18,2020-05-22T00:00:00,2020-05-23T00:00:00
PROP-0001426,230 Pecan Pl,Sacramento,CA,94838,Sacramento County,34.4446881,-92.5389174,1966,1800,STEEL,FLAT,2,PRIMARY,AE,5,495334.97,2024-01-18T00:00:00,2024-04-08T00:00:00
PROP-0001427,3350 Oak St,Lafayette,LA,70066,Lafayette County,40.4258003,-117.5572183,2014,1100,MASONRY,WOOD_SHAKE,2,SECONDARY,VE,3,1038692.67,2022-03-09T00:00:00,2022-07-12T00:00:00
PROP-0001428,8020 Laurel Pl,Charleston,SC,29722,Charleston County,37.8756516,-87.294379,1994,3500,FRAME,WOOD_SHAKE,2,VACANT,AE,4,597965.71,2024-02-22T00:00:00,2024-07-27T00:00:00
PROP-0001429,7558 Palm Ln,Huntsville,AL,35187,Huntsville County,35.3597999,-94.0244967,2001,4100,MASONRY,TILE,1,RENTAL,A,1,953290.44,2022-04-04T00:00:00,2022-07-06T00:00:00
PROP-0001430,6323 Pecan Ct,Baton Rouge,LA,70368,Baton Rouge County,35.610431,-81.8837293,1986,1900,MASONRY,SHINGLE,2,RENTAL,VE,5,1078857.0,2020-10-10T00:00:00,2021-02-04T00:00:00
PROP-0001431,4085 Palm St,Orlando,FL,34424,Orlando County,30.6877739,-89.3020034,1986,4500,FRAME,SHINGLE,3,RENTAL,A,1,142275.83,2022-09-06T00:00:00,2022-12-16T00:00:00
PROP-0001432,8356 Oak Blvd,Lafayette,LA,70654,Lafayette County,34.5289258,-92.4182165,1951,5000,CONCRETE,FLAT,3,VACANT,VE,2,532475.19,2020-03-03T00:00:00,2020-07-10T00:00:00
PROP-0001433,1562 Birch Blvd,San Francisco,CA,90646,San Francisco County,34.6977354,-103.2322787,1995,1300,CONCRETE,FLAT,1,VACANT,X,3,1043865.71,2022-10-04T00:00:00,2022-12-04T00:00:00
PROP-0001434,8207 Hickory Blvd,New Orleans,LA,71394,New Orleans County,31.9303586,-107.9458453,1976,4100,MASONRY,METAL,1,RENTAL,B,5,1360331.23,2020-07-06T00:00:00,2020-11-10T00:00:00
PROP-0001435,663 Hickory Blvd,Shreveport,LA,70079,Shreveport County,31.6490905,-121.8163022,1950,2700,MANUFACTURED,WOOD_SHAKE,1,PRIMARY,C,1,916704.15,2020-03-21T00:00:00,2020-08-11T00:00:00
PROP-0001436,8218 Bay Ave,Augusta,GA,31293,Augusta County,28.4496096,-121.4911177,1976,4900,MANUFACTURED,WOOD_SHAKE,1,SECONDARY,C,4,1279922.36,2020-10-20T00:00:00,2020-12-14T00:00:00
PROP-0001437,1053 Oak St,Mobile,AL,36816,Mobile County,33.9474972,-97.8116993,1951,2300,FRAME,SLATE,2,PRIMARY,A,3,1292123.23,2020-07-02T00:00:00,2020-11-15T00:00:00
PROP-0001438,3878 Magnolia Ln,Tampa,FL,32252,Tampa County,34.2438373,-82.493694,2017,1900,WOOD,WOOD_SHAKE,1,SECONDARY,A,3,1082913.51,2023-08-11T00:00:00,2024-01-20T00:00:00
PROP-0001439,4072 Walnut Way,Hattiesburg,MS,39231,Hattiesburg County,34.074423,-95.7213229,2004,4000,FRAME,TILE,3,VACANT,AE,3,1291330.31,2020-06-30T00:00:00,2020-11-23T00:00:00
PROP-0001440,7603 Laurel St,Asheville,NC,28138,Asheville County,26.2520524,-87.5588146,1982,1300,FRAME,METAL,2,SECONDARY,VE,1,1304065.5,2024-04-24T00:00:00,2024-08-12T00:00:00
PROP-0001441,8354 Elm Blvd,Gulfport,MS,38781,Gulfport County,34.9370023,-118.5091526,2007,2700,MASONRY,WOOD_SHAKE,2,SECONDARY,X500,4,1121494.08,2023-06-21T00:00:00,2023-09-20T00:00:00
PROP-0001442,8059 Palm Pl,Naples,FL,34222,Naples County,33.6544809,-102.9364857,1963,1600,MANUFACTURED,SLATE,2,SECONDARY,X,2,694067.92,2022-04-10T00:00:00,2022-08-22T00:00:00
PROP-0001443,6596 Bay Blvd,Atlanta,GA,31461,Atlanta County,27.9222586,-117.0077266,1961,3500,STEEL,FLAT,2,PRIMARY,VE,4,993885.54,2024-02-01T00:00:00,2024-02-22T00:00:00
PROP-0001444,9116 Bay St,Huntsville,AL,36447,Huntsville County,34.8732629,-113.3591503,1971,2800,WOOD,SLATE,1,RENTAL,C,5,756802.09,2021-01-18T00:00:00,2021-05-17T00:00:00
PROP-0001445,8226 Palm Ln,Lafayette,LA,70080,Lafayette County,39.2562785,-83.8660619,1991,3100,MANUFACTURED,SLATE,1,PRIMARY,AE,3,257213.8,2023-05-20T00:00:00,2023-09-09T00:00:00
PROP-0001446,9134 Birch Dr,San Antonio,TX,78618,San Antonio County,41.2077555,-117.8806947,1992,3000,STEEL,METAL,2,VACANT,AE,1,1274949.19,2022-09-15T00:00:00,2022-12-02T00:00:00
PROP-0001447,6015 Walnut St,Sacramento,CA,90087,Sacramento County,28.1218064,-112.1301327,1955,4800,MASONRY,SLATE,3,VACANT,C,4,1489233.61,2020-04-24T00:00:00,2020-10-01T00:00:00
PROP-0001448,3314 Oak Ave,Charleston,SC,29129,Charleston County,30.7782218,-123.4195186,1968,4900,WOOD,FLAT,2,PRIMARY,X500,3,322699.81,2023-04-22T00:00:00,2023-04-27T00:00:00
PROP-0001449,2755 Pine Dr,Huntsville,AL,36387,Huntsville County,28.5839504,-118.761086,1969,4300,FRAME,FLAT,1,PRIMARY,A,4,987292.89,2021-01-06T00:00:00,2021-01-11T00:00:00
PROP-0001450,7038 Cedar Ln,Shreveport,LA,71183,Shreveport County,32.6709493,-113.474407,1972,4800,CONCRETE,SHINGLE,2,RENTAL,X500,1,1225598.65,2022-02-27T00:00:00,2022-05-08T00:00:00
PROP-0001451,8227 Elm St,Asheville,NC,28279,Asheville County,40.354708,-89.2846236,1997,3100,MANUFACTURED,METAL,1,RENTAL,VE,3,549035.03,2022-04-15T00:00:00,2022-05-01T00:00:00
PROP-0001452,8889 Pecan Way,Asheville,NC,28175,Asheville County,28.376653,-91.1083136,2004,2500,WOOD,TILE,2,SECONDARY,C,5,1421473.96,2023-01-29T00:00:00,2023-07-09T00:00:00
PROP-0001453,7213 Palm Ln,Lafayette,LA,70850,Lafayette County,29.0857388,-122.7108644,2013,5000,STEEL,FLAT,1,VACANT,A,5,1359550.83,2021-03-18T00:00:00,2021-05-31T00:00:00
PROP-0001454,9289 Pine Ln,Columbia,SC,29441,Columbia County,39.811548,-91.9327914,2002,4600,MANUFACTURED,METAL,2,PRIMARY,C,1,1163685.73,2024-04-28T00:00:00,2024-07-15T00:00:00
PROP-0001455,622 Birch Blvd,Atlanta,GA,31744,Atlanta County,31.8151816,-116.7318615,1996,800,FRAME,FLAT,1,SECONDARY,VE,5,144863.33,2024-01-16T00:00:00,2024-05-14T00:00:00
PROP-0001456,9771 Magnolia Ln,Gulfport,MS,39654,Gulfport County,36.3382232,-81.3422733,2012,800,MASONRY,SLATE,3,PRIMARY,X,2,555817.15,2020-10-17T00:00:00,2021-01-14T00:00:00
