claim_id,policy_id,claim_date,reported_date,closed_date,claim_type,claim_status,claim_amount,approved_amount,deductible_applied,adjuster_id,cause_of_loss,description,created_at,updated_at
CLM-0000528,POL-0002683,2022-06-01,2022-06-09,,MOLD,REOPENED,236327.31,0,0,ADJ-0017,FLOOD,Claim for theft damage,2022-06-09T00:00:00,2022-06-18T00:00:00
CLM-0000529,POL-0002683,2022-04-05,2022-04-12,2022-08-25,FLOOD,CLOSED,209549.83,120362.42,1000.0,ADJ-0013,SINKHOLE,Claim for theft damage,2022-04-12T00:00:00,2022-08-25T00:00:00
CLM-0000530,POL-0002684,2021-07-18,2021-07-21,,WATER_DAMAGE,APPROVED,220719.59,164476.41,500.0,ADJ-0068,WIND,Claim for vandalism damage,2021-07-21T00:00:00,2021-08-09T00:00:00
CLM-0000531,POL-0002684,2021-11-06,2021-11-12,,PROPERTY_DAMAGE,UNDER_REVIEW,139395.7,0,0,ADJ-0160,WIND,Claim for hurricane damage,2021-11-12T00:00:00,2021-12-09T00:00:00
CLM-0000532,POL-0002686,2023-12-30,2024-01-12,,FIRE,DENIED,40256.13,0,0,ADJ-0104,SINKHOLE,Claim for hurricane damage,2024-01-12T00:00:00,2024-01-23T00:00:00
CLM-0000533,POL-0002688,2024-10-03,2024-10-17,,WATER_DAMAGE,DENIED,119615.52,0,0,ADJ-0149,FIRE,Claim for theft damage,2024-10-17T00:00:00,2024-11-02T00:00:00
CLM-0000534,POL-0002688,2024-05-17,2024-05-19,,PROPERTY_DAMAGE,APPROVED,98440.12,82518.29,1000.0,ADJ-0070,HAIL,Claim for hail damage,2024-05-19T00:00:00,2024-05-31T00:00:00
CLM-0000535,POL-0002692,2022-12-21,2023-01-02,2023-03-07,FLOOD,CLOSED,34420.76,28861.37,5000.0,ADJ-0062,TREE_FALL,Claim for hail damage,2023-01-02T00:00:00,2023-03-07T00:00:00
CLM-0000536,POL-0002701,2024-01-18,2024-01-26,2024-02-07,WIND_DAMAGE,CLOSED,196860.71,105260.86,5000.0,ADJ-0148,BURST_PIPE,Claim for fire damage,2024-01-26T00:00:00,2024-02-07T00:00:00
CLM-0000537,POL-0002701,2023-06-11,2023-06-21,2023-07-09,FLOOD,CLOSED,46694.64,43874.96,5000.0,ADJ-0052,BURST_PIPE,Claim for sinkhole damage,2023-06-21T00:00:00,2023-07-09T00:00:00
CLM-0000538,POL-0002707,2022-12-23,2022-12-23,,LIABILITY,UNDER_REVIEW,116452.98,0,0,ADJ-0023,FLOOD,Claim for tree fall damage,2022-12-23T00:00:00,2023-01-15T00:00:00
CLM-0000539,POL-0002724,2023-10-03,2023-10-15,,LIABILITY,REOPENED,3176.42,0,0,ADJ-0008,FIRE,Claim for flood damage,2023-10-15T00:00:00,2023-10-17T00:00:00
CLM-0000540,POL-0002724,2024-05-13,2024-05-19,,THEFT,OPEN,166383.97,0,0,ADJ-0145,WIND,Claim for sinkhole damage,2024-05-19T00:00:00,2024-06-10T00:00:00
CLM-0000541,POL-0002728,2025-01-24,2025-01-24,,FLOOD,APPROVED,81582.49,29923.66,1000.0,ADJ-0026,SINKHOLE,Claim for hurricane damage,2025-01-24T00:00:00,2025-01-25T00:00:00
CLM-0000542,POL-0002740,2021-05-10,2021-05-15,,FIRE,OPEN,24211.97,0,0,ADJ-0148,TREE_FALL,Claim for lightning damage,2021-05-15T00:00:00,2021-05-17T00:00:00
CLM-0000543,POL-0002745,2022-06-27,2022-07-10,,OTHER,REOPENED,75250.34,0,0,ADJ-0067,SINKHOLE,Claim for sinkhole damage,2022-07-10T00:00:00,2022-08-02T00:00:00
CLM-0000544,POL-0002753,2022-12-13,2022-12-24,,FLOOD,APPROVED,216990.37,205112.21,1500.0,ADJ-0103,FIRE,Claim for theft damage,2022-12-24T00:00:00,2022-12-28T00:00:00
CLM-0000545,POL-0002756,2025-03-26,2025-04-03,,FLOOD,DENIED,33051.73,0,0,ADJ-0118,SINKHOLE,Claim for vandalism damage,2025-04-03T00:00:00,2025-04-15T00:00:00
CLM-0000546,POL-0002758,2022-11-25,2022-11-26,2023-02-01,THEFT,CLOSED,116140.4,101899.01,500.0,ADJ-0081,HURRICANE,Claim for tree fall damage,2022-11-26T00:00:00,2023-02-01T00:00:00
CLM-0000547,POL-0002761,2022-02-07,2022-02-09,,OTHER,OPEN,100280.85,0,0,ADJ-0156,FLOOD,Claim for lightning damage,2022-02-09T00:00:00,2022-02-14T00:00:00
CLM-0000548,POL-0002764,2025-10-12,2025-10-13,,FIRE,DENIED,27328.17,0,0,ADJ-0070,THEFT,Claim for flood damage,2025-10-13T00:00:00,2025-11-05T00:00:00
CLM-0000549,POL-0002766,2024-07-21,2024-07-24,,HAIL,UNDER_REVIEW,17186.55,0,0,ADJ-0177,THEFT,Claim for flood damage,2024-07-24T00:00:00,2024-07-26T00:00:00
CLM-0000550,POL-0002770,2024-07-18,2024-07-21,,FIRE,APPROVED,89171.9,28535.31,1000.0,ADJ-0090,VANDALISM,Claim for sinkhole damage,2024-07-21T00:00:00,2024-08-02T00:00:00
CLM-0000551,POL-0002770,2024-05-20,2024-06-02,,THEFT,APPROVED,37508.5,21741.39,1000.0,ADJ-0110,HURRICANE,Claim for burst pipe damage,2024-06-02T00:00:00,2024-06-10T00:00:00
CLM-0000552,POL-0002775,2024-12-07,2024-12-17,,MOLD,REOPENED,69347.51,0,0,ADJ-0066,BURST_PIPE,Claim for vandalism damage,2024-12-17T00:00:00,2025-01-16T00:00:00
CLM-0000553,POL-0002777,2025-09-14,2025-09-26,,HAIL,OPEN,188229.71,0,0,ADJ-0143,SINKHOLE,Claim for theft damage,2025-09-26T00:00:00,2025-10-14T00:00:00
CLM-0000554,POL-0002777,2025-02-22,2025-03-06,,THEFT,UNDER_REVIEW,237187.29,0,0,ADJ-0154,FIRE,Claim for lightning damage,2025-03-06T00:00:00,2025-03-23T00:00:00
CLM-0000555,POL-0002789,2024-09-07,2024-09-12,,FIRE,REOPENED,175088.32,0,0,ADJ-0145,THEFT,Claim for lightning damage,2024-09-12T00:00:00,2024-09-27T00:00:00
CLM-0000556,POL-0002790,2023-09-22,2023-09-27,2023-12-29,WATER_DAMAGE,CLOSED,192797.69,114061.26,500.0,ADJ-0095,WIND,Claim for hail damage,2023-09-27T00:00:00,2023-12-29T00:00:00
CLM-0000557,POL-0002808,2022-01-08,2022-01-22,,MOLD,APPROVED,16027.83,8928.66,500.0,ADJ-0020,THEFT,Claim for burst pipe damage,2022-01-22T00:00:00,2022-02-15T00:00:00
CLM-0000558,POL-0002811,2022-04-06,2022-04-08,2022-05-05,HAIL,CLOSED,117050.58,46195.4,1000.0,ADJ-0118,HURRICANE,Claim for flood damage,2022-04-08T00:00:00,2022-05-05T00:00:00
CLM-0000559,POL-0002819,2024-06-11,2024-06-21,2024-07-09,FLOOD,CLOSED,26397.09,12020.2,1500.0,ADJ-0040,TREE_FALL,Claim for tree fall damage,2024-06-21T00:00:00,2024-07-09T00:00:00
CLM-0000560,POL-0002832,2024-03-27,2024-04-09,2024-08-01,FLOOD,CLOSED,69913.62,49412.55,1500.0,ADJ-0159,WIND,Claim for fire damage,2024-04-09T00:00:00,2024-08-01T00:00:00
CLM-0000561,POL-0002833,2023-07-30,2023-08-02,,HAIL,DENIED,171502.95,0,0,ADJ-0109,BURST_PIPE,Claim for theft damage,2023-08-02T00:00:00,2023-08-04T00:00:00
CLM-0000562,POL-0002833,2023-07-18,2023-07-24,,THEFT,UNDER_REVIEW,34813.47,0,0,ADJ-0099,HAIL,Claim for lightning damage,2023-07-24T00:00:00,2023-07-29T00:00:00
CLM-0000563,POL-0002837,2024-06-04,2024-06-09,2024-10-08,MOLD,CLOSED,12383.3,4734.59,2000.0,ADJ-0102,BURST_PIPE,Claim for theft damage,2024-06-09T00:00:00,2024-10-08T00:00:00
CLM-0000564,POL-0002839,2023-10-21,2023-10-27,,OTHER,OPEN,98705.04,0,0,ADJ-0069,TORNADO,Claim for vandalism damage,2023-10-27T00:00:00,2023-10-31T00:00:00
CLM-0000565,POL-0002847,2021-12-16,2021-12-17,,FLOOD,DENIED,65592.29,0,0,ADJ-0039,THEFT,Claim for hail damage,2021-12-17T00:00:00,2022-01-07T00:00:00
CLM-0000566,POL-0002859,2024-04-28,2024-05-12,,LIABILITY,APPROVED,155634.71,67720.9,500.0,ADJ-0180,HAIL,Claim for fire damage,2024-05-12T00:00:00,2024-06-11T00:00:00
CLM-0000567,POL-0002876,2025-08-14,2025-08-21,,HAIL,UNDER_REVIEW,70489.65,0,0,ADJ-0100,FLOOD,Claim for hail damage,2025-08-21T00:00:00,2025-09-13T00:00:00
CLM-0000568,POL-0002876,2025-07-12,2025-07-12,,MOLD,UNDER_REVIEW,148551.24,0,0,ADJ-0029,LIGHTNING,Claim for hail damage,2025-07-12T00:00:00,2025-07-25T00:00:00
CLM-0000569,POL-0002881,2024-04-19,2024-05-02,,WIND_DAMAGE,REOPENED,42376.77,0,0,ADJ-0135,HAIL,Claim for hail damage,2024-05-02T00:00:00,2024-05-03T00:00:00
CLM-0000570,POL-0002883,2024-10-10,2024-10-19,,FIRE,OPEN,98076.84,0,0,ADJ-0097,BURST_PIPE,Claim for burst pipe damage,2024-10-19T00:00:00,2024-11-06T00:00:00
CLM-0000571,POL-0002884,2021-10-15,2021-10-19,,HAIL,UNDER_REVIEW,154211.96,0,0,ADJ-0134,FLOOD,Claim for fire damage,2021-10-19T00:00:00,2021-10-29T00:00:00
CLM-0000572,POL-0002891,2023-12-23,2023-12-28,2024-02-09,PROPERTY_DAMAGE,CLOSED,123925.47,94888.95,5000.0,ADJ-0147,SINKHOLE,Claim for tree fall damage,2023-12-28T00:00:00,2024-02-09T00:00:00
CLM-0000573,POL-0002896,2024-11-11,2024-11-18,,FLOOD,DENIED,201287.27,0,0,ADJ-0001,THEFT,Claim for wind damage,2024-11-18T00:00:00,2024-12-09T00:00:00
CLM-0000574,POL-0002897,2025-04-20,2025-04-23,2025-10-20,WIND_DAMAGE,CLOSED,20610.25,17359.89,5000.0,ADJ-0088,TORNADO,Claim for wind damage,2025-04-23T00:00:00,2025-10-20T00:00:00
CLM-0000575,POL-0002904,2022-02-16,2022-02-21,,HAIL,REOPENED,175226.49,0,0,ADJ-0135,FIRE,Claim for vandalism damage,2022-02-21T00:00:00,2022-02-23T00:00:00
CLM-0000576,POL-0002907,2024-05-10,2024-05-15,2024-06-06,PROPERTY_DAMAGE,CLOSED,175451.78,103409.52,1000.0,ADJ-0030,BURST_PIPE,Claim for burst pipe damage,2024-05-15T00:00:00,2024-06-06T00:00:00
CLM-0000577,POL-0002914,2021-10-03,2021-10-12,2022-04-08,LIABILITY,CLOSED,125019.25,100976.34,500.0,ADJ-0136,THEFT,Claim for burst pipe damage,2021-10-12T00:00:00,2022-04-08T00:00:00
CLM-0000578,POL-0002915,2021-08-30,2021-09-03,,HAIL,OPEN,70311.63,0,0,ADJ-0139,TREE_FALL,Claim for tree fall damage,2021-09-03T00:00:00,2021-10-01T00:00:00
CLM-0000579,POL-0002923,2024-05-14,2024-05-15,2024-10-21,OTHER,CLOSED,131317.42,108730.84,1500.0,ADJ-0095,FLOOD,Claim for hurricane damage,2024-05-15T00:00:00,2024-10-21T00:00:00
CLM-0000580,POL-0002939,2024-10-27,2024-11-02,,FIRE,REOPENED,152837.93,0,0,ADJ-0011,THEFT,Claim for sinkhole damage,2024-11-02T00:00:00,2024-11-05T00:00:00
CLM-0000581,POL-0002942,2025-07-12,2025-07-18,,HAIL,REOPENED,102912.89,0,0,ADJ-0155,FLOOD,Claim for theft damage,2025-07-18T00:00:00,2025-07-27T00:00:00
CLM-0000582,POL-0002944,2025-05-22,2025-05-31,,HAIL,REOPENED,99290.99,0,0,ADJ-0176,HURRICANE,Claim for hail damage,2025-05-31T00:00:00,2025-06-10T00:00:00
CLM-0000583,POL-0002944,2025-02-10,2025-02-14,,FIRE,OPEN,34125.29,0,0,ADJ-0131,LIGHTNING,Claim for hurricane damage,2025-02-14T00:00:00,2025-02-28T00:00:00
CLM-0000584,POL-0002944,2024-12-23,2024-12-23,2025-03-06,WATER_DAMAGE,CLOSED,202971.4,108202.0,2000.0,ADJ-0065,FLOOD,Claim for hail damage,2024-12-23T00:00:00,2025-03-06T00:00:00
CLM-0000585,POL-0002946,2022-09-27,2022-10-05,2023-02-16,LIABILITY,CLOSED,46103.85,14980.22,500.0,ADJ-0056,TREE_FALL,Claim for fire damage,2022-10-05T00:00:00,2023-02-16T00:00:00
CLM-0000586,POL-0002947,2022-03-27,2022-04-02,,MOLD,DENIED,196253.98,0,0,ADJ-0074,FLOOD,Claim for wind damage,2022-04-02T00:00:00,2022-04-30T00:00:00
CLM-0000587,POL-0002947,2021-06-13,2021-06-15,,LIABILITY,UNDER_REVIEW,109524.89,0,0,ADJ-0093,FLOOD,Claim for flood damage,2021-06-15T00:00:00,2021-07-07T00:00:00
CLM-0000588,POL-0002962,2023-10-18,2023-10-28,2024-01-08,FIRE,CLOSED,122143.55,76483.55,500.0,ADJ-0143,THEFT,Claim for hail damage,2023-10-28T00:00:00,2024-01-08T00:00:00
CLM-0000589,POL-0002965,2023-08-30,2023-09-02,,FLOOD,REOPENED,61223.63,0,0,ADJ-0094,HAIL,Claim for lightning damage,2023-09-02T00:00:00,2023-09-10T00:00:00
CLM-0000590,POL-0002981,2021-07-20,2021-08-02,,THEFT,OPEN,152056.64,0,0,ADJ-0065,TREE_FALL,Claim for lightning damage,2021-08-02T00:00:00,2021-08-20T00:00:00
CLM-0000591,POL-0002993,2023-08-26,2023-09-05,2023-10-23,HAIL,CLOSED,142569.78,60757.04,500.0,ADJ-0180,FLOOD,Claim for theft damage,2023-09-05T00:00:00,2023-10-23T00:00:00
CLM-0000592,POL-0003005,2024-03-19,2024-03-28,,FLOOD,REOPENED,211412.27,0,0,ADJ-0030,TORNADO,Claim for burst pipe damage,2024-03-28T00:00:00,2024-04-09T00:00:00
CLM-0000593,POL-0003014,2023-03-22,2023-04-04,2023-08-09,FIRE,CLOSED,165434.33,139121.1,5000.0,ADJ-0010,WIND,Claim for vandalism damage,2023-04-04T00:00:00,2023-08-09T00:00:00
CLM-0000594,POL-0003017,2021-09-15,2021-09-18,,FIRE,REOPENED,81592.46,0,0,ADJ-0115,FIRE,Claim for flood damage,2021-09-18T00:00:00,2021-10-01T00:00:00
CLM-0000595,POL-0003022,2024-04-13,2024-04-21,,THEFT,APPROVED,43972.37,24666.69,500.0,ADJ-0114,VANDALISM,Claim for tornado damage,2024-04-21T00:00:00,2024-05-06T00:00:00
CLM-0000596,POL-0003029,2021-12-12,2021-12-19,2022-03-16,LIABILITY,CLOSED,120775.37,114324.88,2000.0,ADJ-0018,TREE_FALL,Claim for sinkhole damage,2021-12-19T00:00:00,2022-03-16T00:00:00
CLM-0000597,POL-0003033,2025-02-06,2025-02-20,2025-04-03,PROPERTY_DAMAGE,CLOSED,244875.38,198057.03,2500.0,ADJ-0023,LIGHTNING,Claim for vandalism damage,2025-02-20T00:00:00,2025-04-03T00:00:00
CLM-0000598,POL-0003042,2025-10-20,2025-10-31,,THEFT,REOPENED,59279.23,0,0,ADJ-0043,THEFT,Claim for theft damage,2025-10-31T00:00:00,2025-11-05T00:00:00
CLM-0000599,POL-0003043,2025-08-12,2025-08-21,,MOLD,APPROVED,25669.8,12952.17,2500.0,ADJ-0151,LIGHTNING,Claim for tornado damage,2025-08-21T00:00:00,2025-08-28T00:00:00
CLM-0000600,POL-0003043,2025-05-05,2025-05-10,,PROPERTY_DAMAGE,OPEN,57352.82,0,0,ADJ-0128,HURRICANE,Claim for tornado damage,2025-05-10T00:00:00,2025-05-27T00:00:00
CLM-0000601,POL-0003046,2024-01-23,2024-02-02,2024-07-03,HAIL,CLOSED,44437.62,19300.57,500.0,ADJ-0191,HAIL,Claim for vandalism damage,2024-02-02T00:00:00,2024-07-03T00:00:00
CLM-0000602,POL-0003046,2024-03-04,2024-03-16,,FLOOD,DENIED,83833.37,0,0,ADJ-0102,WIND,Claim for fire damage,2024-03-16T00:00:00,2024-03-27T00:00:00
CLM-0000603,POL-0003047,2025-06-09,2025-06-21,,PROPERTY_DAMAGE,DENIED,14132.23,0,0,ADJ-0024,FIRE,Claim for fire damage,2025-06-21T00:00:00,2025-07-15T00:00:00
CLM-0000604,POL-0003047,2025-07-12,2025-07-12,,WIND_DAMAGE,DENIED,135274.72,0,0,ADJ-0066,VANDALISM,Claim for flood damage,2025-07-12T00:00:00,2025-07-20T00:00:00
CLM-0000605,POL-0003047,2025-03-23,2025-03-24,2025-06-23,LIABILITY,CLOSED,181198.85,173370.92,1500.0,ADJ-0063,WIND,Claim for fire damage,2025-03-24T00:00:00,2025-06-23T00:00:00
CLM-0000606,POL-0003052,2022-05-01,2022-05-02,,WATER_DAMAGE,APPROVED,234676.45,226630.12,2000.0,ADJ-0155,SINKHOLE,Claim for burst pipe damage,2022-05-02T00:00:00,2022-05-18T00:00:00
CLM-0000607,POL-0003052,2022-04-02,2022-04-04,2022-08-06,PROPERTY_DAMAGE,CLOSED,176424.94,81980.56,2000.0,ADJ-0167,HAIL,Claim for wind damage,2022-04-04T00:00:00,2022-08-06T00:00:00
CLM-0000608,POL-0003054,2022-01-11,2022-01-21,,OTHER,DENIED,9827.45,0,0,ADJ-0189,VANDALISM,Claim for vandalism damage,2022-01-21T00:00:00,2022-02-18T00:00:00
CLM-0000609,POL-0003059,2021-09-25,2021-09-25,,OTHER,APPROVED,143868.47,55443.32,500.0,ADJ-0034,FIRE,Claim for burst pipe damage,2021-09-25T00:00:00,2021-10-02T00:00:00
CLM-0000610,POL-0003083,2022-01-30,2022-02-11,2022-04-22,THEFT,CLOSED,65948.27,49269.15,1500.0,ADJ-0060,TREE_FALL,Claim for hurricane damage,2022-02-11T00:00:00,2022-04-22T00:00:00
CLM-0000611,POL-0003085,2023-02-15,2023-02-24,,WIND_DAMAGE,UNDER_REVIEW,135049.61,0,0,ADJ-0040,THEFT,Claim for fire damage,2023-02-24T00:00:00,2023-03-22T00:00:00
CLM-0000612,POL-0003098,2021-08-01,2021-08-01,,PROPERTY_DAMAGE,DENIED,151618.63,0,0,ADJ-0068,LIGHTNING,Claim for hail damage,2021-08-01T00:00:00,2021-08-17T00:00:00
CLM-0000613,POL-0003098,2021-10-10,2021-10-12,,FLOOD,REOPENED,147055.16,0,0,ADJ-0102,BURST_PIPE,Claim for wind damage,2021-10-12T00:00:00,2021-11-07T00:00:00
CLM-0000614,POL-0003102,2021-10-10,2021-10-17,,PROPERTY_DAMAGE,DENIED,152994.81,0,0,ADJ-0162,HAIL,Claim for sinkhole damage,2021-10-17T00:00:00,2021-10-23T00:00:00
CLM-0000615,POL-0003105,2022-08-23,2022-08-31,,FIRE,APPROVED,16575.59,9179.71,5000.0,ADJ-0031,BURST_PIPE,Claim for sinkhole damage,2022-08-31T00:00:00,2022-09-24T00:00:00
CLM-0000616,POL-0003112,2022-10-12,2022-10-23,,MOLD,DENIED,121266.34,0,0,ADJ-0113,THEFT,Claim for sinkhole damage,2022-10-23T00:00:00,2022-11-10T00:00:00
CLM-0000617,POL-0003113,2021-11-20,2021-11-29,2021-12-06,FIRE,CLOSED,117672.0,93200.64,1500.0,ADJ-0035,FIRE,Claim for theft damage,2021-11-29T00:00:00,2021-12-06T00:00:00
CLM-0000618,POL-0003118,2024-11-04,2024-11-18,,OTHER,DENIED,21928.65,0,0,ADJ-0028,VANDALISM,Claim for wind damage,2024-11-18T00:00:00,2024-11-28T00:00:00
CLM-0000619,POL-0003118,2024-05-04,2024-05-09,,HAIL,OPEN,68650.45,0,0,ADJ-0018,FIRE,Claim for sinkhole damage,2024-05-09T00:00:00,2024-06-06T00:00:00
CLM-0000620,POL-0003136,2024-02-25,2024-02-27,,WIND_DAMAGE,OPEN,193933.58,0,0,ADJ-0103,BURST_PIPE,Claim for lightning damage,2024-02-27T00:00:00,2024-03-26T00:00:00
CLM-0000621,POL-0003139,2021-09-26,2021-10-10,,PROPERTY_DAMAGE,DENIED,248425.86,0,0,ADJ-0094,TORNADO,Claim for hail damage,2021-10-10T00:00:00,2021-10-20T00:00:00
CLM-0000622,POL-0003139,2022-07-01,2022-07-09,,WIND_DAMAGE,UNDER_REVIEW,210265.71,0,0,ADJ-0124,SINKHOLE,Claim for flood damage,2022-07-09T00:00:00,2022-08-07T00:00:00
CLM-0000623,POL-0003143,2024-06-07,2024-06-12,2024-08-19,FLOOD,CLOSED,145455.95,131468.69,5000.0,ADJ-0179,FLOOD,Claim for burst pipe damage,2024-06-12T00:00:00,2024-08-19T00:00:00
CLM-0000624,POL-0003144,2023-01-08,2023-01-12,,MOLD,OPEN,137680.75,0,0,ADJ-0089,HURRICANE,Claim for theft damage,2023-01-12T00:00:00,2023-02-04T00:00:00
CLM-0000625,POL-0003146,2023-08-16,2023-08-30,2024-02-06,HAIL,CLOSED,29953.36,22330.19,500.0,ADJ-0049,TREE_FALL,Claim for sinkhole damage,2023-08-30T00:00:00,2024-02-06T00:00:00
CLM-0000626,POL-0003159,2022-04-07,2022-04-18,,HAIL,DENIED,220076.94,0,0,ADJ-0122,TORNADO,Claim for wind damage,2022-04-18T00:00:00,2022-04-20T00:00:00
CLM-0000627,POL-0003166,2023-03-23,2023-03-31,,FIRE,DENIED,162644.97,0,0,ADJ-0090,LIGHTNING,Claim for wind damage,2023-03-31T00:00:00,2023-04-22T00:00:00
CLM-0000628,POL-0003166,2023-09-30,2023-10-10,,WIND_DAMAGE,DENIED,202048.62,0,0,ADJ-0092,THEFT,Claim for theft damage,2023-10-10T00:00:00,2023-10-27T00:00:00
CLM-0000629,POL-0003169,2021-11-21,2021-12-03,,FIRE,OPEN,105312.86,0,0,ADJ-0086,FLOOD,Claim for hail damage,2021-12-03T00:00:00,2021-12-15T00:00:00
CLM-0000630,POL-0003177,2025-01-29,2025-02-08,,PROPERTY_DAMAGE,REOPENED,190928.04,0,0,ADJ-0059,THEFT,Claim for vandalism damage,2025-02-08T00:00:00,2025-02-09T00:00:00
CLM-0000631,POL-0003180,2023-10-23,2023-10-23,,OTHER,OPEN,142026.21,0,0,ADJ-0062,TORNADO,Claim for fire damage,2023-10-23T00:00:00,2023-11-07T00:00:00
CLM-0000632,POL-0003181,2023-01-02,2023-01-02,,WATER_DAMAGE,UNDER_REVIEW,201274.12,0,0,ADJ-0178,TORNADO,Claim for hail damage,2023-01-02T00:00:00,2023-01-16T00:00:00
CLM-0000633,POL-0003185,2024-09-04,2024-09-11,,FIRE,UNDER_REVIEW,246008.0,0,0,ADJ-0098,HAIL,Claim for tree fall damage,2024-09-11T00:00:00,2024-10-09T00:00:00
CLM-0000634,POL-0003195,2025-05-01,2025-05-05,,FIRE,APPROVED,137279.41,48632.31,500.0,ADJ-0097,SINKHOLE,Claim for flood damage,2025-05-05T00:00:00,2025-05-25T00:00:00
CLM-0000635,POL-0003218,2023-07-23,2023-07-29,,HAIL,UNDER_REVIEW,226328.13,0,0,ADJ-0159,TREE_FALL,Claim for tree fall damage,2023-07-29T00:00:00,2023-08-12T00:00:00
CLM-0000636,POL-0003225,2024-12-02,2024-12-16,,FLOOD,REOPENED,209131.05,0,0,ADJ-0017,BURST_PIPE,Claim for vandalism damage,2024-12-16T00:00:00,2024-12-26T00:00:00
CLM-0000637,POL-0003227,2023-03-08,2023-03-15,,THEFT,UNDER_REVIEW,52435.39,0,0,ADJ-0176,BURST_PIPE,Claim for vandalism damage,2023-03-15T00:00:00,2023-04-02T00:00:00
CLM-0000638,POL-0003227,2023-04-06,2023-04-11,2023-08-22,HAIL,CLOSED,234374.25,104842.75,5000.0,ADJ-0155,HAIL,Claim for theft damage,2023-04-11T00:00:00,2023-08-22T00:00:00
CLM-0000639,POL-0003227,2022-10-22,2022-10-30,2023-04-23,THEFT,CLOSED,213171.31,163689.56,5000.0,ADJ-0181,VANDALISM,Claim for wind damage,2022-10-30T00:00:00,2023-04-23T00:00:00
CLM-0000640,POL-0003239,2023-04-29,2023-05-05,,PROPERTY_DAMAGE,APPROVED,18301.78,13411.89,5000.0,ADJ-0160,HURRICANE,Claim for burst pipe damage,2023-05-05T00:00:00,2023-05-08T00:00:00
CLM-0000641,POL-0003240,2024-01-29,2024-02-05,,HAIL,UNDER_REVIEW,102169.49,0,0,ADJ-0075,THEFT,Claim for vandalism damage,2024-02-05T00:00:00,2024-02-11T00:00:00
CLM-0000642,POL-0003240,2023-10-17,2023-10-28,,THEFT,REOPENED,191988.25,0,0,ADJ-0182,SINKHOLE,Claim for theft damage,2023-10-28T00:00:00,2023-11-07T00:00:00
CLM-0000643,POL-0003243,2023-06-20,2023-07-04,,FIRE,UNDER_REVIEW,91880.06,0,0,ADJ-0037,SINKHOLE,Claim for wind damage,2023-07-04T00:00:00,2023-07-05T00:00:00
CLM-0000644,POL-0003286,2023-06-25,2023-07-08,,FLOOD,APPROVED,144974.02,144666.24,1000.0,ADJ-0141,HURRICANE,Claim for sinkhole damage,2023-07-08T00:00:00,2023-07-30T00:00:00
CLM-0000645,POL-0003286,2023-10-01,2023-10-06,,WATER_DAMAGE,APPROVED,108612.46,44401.4,1000.0,ADJ-0020,TREE_FALL,Claim for flood damage,2023-10-06T00:00:00,2023-10-21T00:00:00
CLM-0000646,POL-0003291,2021-07-12,2021-07-24,,FLOOD,DENIED,41579.1,0,0,ADJ-0037,BURST_PIPE,Claim for vandalism damage,2021-07-24T00:00:00,2021-08-10T00:00:00
CLM-0000647,POL-0003306,2024-10-09,2024-10-10,,PROPERTY_DAMAGE,DENIED,19682.95,0,0,ADJ-0020,TORNADO,Claim for theft damage,2024-10-10T00:00:00,2024-10-25T00:00:00
CLM-0000648,POL-0003306,2023-12-11,2023-12-13,,WIND_DAMAGE,APPROVED,39701.53,22686.26,2500.0,ADJ-0117,THEFT,Claim for hurricane damage,2023-12-13T00:00:00,2023-12-19T00:00:00
CLM-0000649,POL-0003308,2024-10-16,2024-10-29,,FIRE,OPEN,106638.63,0,0,ADJ-0172,FIRE,Claim for sinkhole damage,2024-10-29T00:00:00,2024-11-03T00:00:00
CLM-0000650,POL-0003347,2025-03-29,2025-03-29,,PROPERTY_DAMAGE,OPEN,105504.95,0,0,ADJ-0143,TREE_FALL,Claim for sinkhole damage,2025-03-29T00:00:00,2025-04-21T00:00:00
CLM-0000651,POL-0003353,2025-07-07,2025-07-07,,FLOOD,REOPENED,170770.73,0,0,ADJ-0172,TORNADO,Claim for hail damage,2025-07-07T00:00:00,2025-07-23T00:00:00
CLM-0000652,POL-0003355,2024-05-22,2024-06-02,,WIND_DAMAGE,UNDER_REVIEW,223773.73,0,0,ADJ-0150,THEFT,Claim for theft damage,2024-06-02T00:00:00,2024-06-12T00:00:00
CLM-0000653,POL-0003367,2024-05-07,2024-05-19,,OTHER,DENIED,2027.56,0,0,ADJ-0026,WIND,Claim for hurricane damage,2024-05-19T00:00:00,2024-05-26T00:00:00
CLM-0000654,POL-0003369,2022-08-18,2022-08-28,,WIND_DAMAGE,DENIED,176720.06,0,0,ADJ-0190,VANDALISM,Claim for hurricane damage,2022-08-28T00:00:00,2022-09-04T00:00:00
CLM-0000655,POL-0003369,2022-06-17,2022-06-30,,THEFT,DENIED,240241.89,0,0,ADJ-0048,HAIL,Claim for burst pipe damage,2022-06-30T00:00:00,2022-07-05T00:00:00
CLM-0000656,POL-0003373,2024-01-08,2024-01-17,,HAIL,APPROVED,244011.4,113795.73,2000.0,ADJ-0068,VANDALISM,Claim for theft damage,2024-01-17T00:00:00,2024-01-20T00:00:00
CLM-0000657,POL-0003373,2023-11-28,2023-12-02,,PROPERTY_DAMAGE,UNDER_REVIEW,69924.56,0,0,ADJ-0154,HAIL,Claim for theft damage,2023-12-02T00:00:00,2023-12-28T00:00:00
